Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Recency,Purchase_Frequency,Total_Spending,Product_Name,Product_Price_y,Price_Range,Company_Name,Company_Profit,Address,Profitability_Category,Region
1504.0,61.0,2.0,19.0,,168660.02975231875,3024000.0,730.5,78.0,120097600.0,MarketMinder Analytics,168000.0,High,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Medium, Barangay 505
1505.0,89.0,15.0,14.0,,95970.3812890255,1512000.0,730.5,91.0,149839200.0,NexGen Segmentator,100800.0,High,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines",Medium, barangay 101
1506.0,89.0,3.0,13.0,2021-09-25,105776.79760897178,1310400.0,1129.0,91.0,149839200.0,TrendWise Forecaster,100800.0,High,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines",Medium, barangay 101
1507.0,59.0,10.0,1.0,2024-02-27,81248.98673889531,179200.0,244.0,75.0,124359200.0,SegmentX Targeting,89600.0,Medium,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Low, Barangay 404
1508.0,50.0,14.0,11.0,,118769.4746362324,515200.0,730.5,82.0,127898400.0,InsightMax Insights Platform,128800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1509.0,45.0,10.0,14.0,,85474.08477083205,1344000.0,730.5,69.0,97462400.0,SegmentX Targeting,89600.0,Medium,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Medium, Barangay 404
1510.0,59.0,14.0,19.0,2024-05-09,135295.83323107718,2576000.0,172.0,75.0,124359200.0,InsightMax Insights Platform,128800.0,High,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Low, Barangay 404
1511.0,44.0,2.0,19.0,2024-03-27,177652.75244923797,3192000.0,215.0,77.0,133268800.0,MarketMinder Analytics,168000.0,High,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines",Medium, barangay 202
1512.0,51.0,2.0,7.0,,171497.8995389369,1176000.0,730.5,88.0,131034400.0,MarketMinder Analytics,168000.0,High,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
5005.0,50.0,20.0,16.0,,218805.61430484176,3808000.0,730.5,82.0,127898400.0,FinSphere Intelligence Suite,224000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1514.0,57.0,10.0,2.0,,82543.53825532124,84000.0,730.5,72.0,96924800.0,SegmentX Targeting,89600.0,Medium,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",High, barangay 456
1515.0,12.0,4.0,6.0,,126709.80847104768,862400.0,730.5,82.0,136001600.0,CustomerScope Insights,123200.0,High,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Medium, Barangay 123
5005.0,39.0,15.0,7.0,2021-08-07,101529.44836805172,806400.0,1178.0,86.0,126599200.0,NexGen Segmentator,100800.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
1517.0,21.0,17.0,1.0,,178269.59193327904,168000.0,730.5,89.0,160216000.0,RealTime Revenue,168000.0,High,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines",Medium, Barangay 707
1521.0,50.0,5.0,19.0,,92199.67635029172,1680000.0,730.5,82.0,127898400.0,SalesSync Optimizer,84000.0,Medium,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1522.0,27.0,4.0,10.0,,133868.54060721127,1355200.0,730.5,90.0,137928000.0,CustomerScope Insights,123200.0,High,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Low, Brgy. 606
1524.0,97.0,14.0,14.0,,118973.3322516916,1932000.0,730.5,74.0,108309600.0,InsightMax Insights Platform,128800.0,High,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",Low, Barangay 789
1525.0,76.0,10.0,10.0,,146309.30768506016,1344000.0,730.5,91.0,150556000.0,SegmentX Targeting,89600.0,Medium,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Medium, Barangay 202
1526.0,19.0,2.0,14.0,,171791.57145439676,2352000.0,730.5,74.0,113708000.0,MarketMinder Analytics,168000.0,High,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Low, Brgy. 101
1527.0,3.0,5.0,2.0,,78360.31035758086,168000.0,730.5,80.0,116026400.0,SalesSync Optimizer,84000.0,Medium,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",High, Barangay 505
1528.0,50.0,20.0,5.0,,213801.5517694026,1120000.0,730.5,82.0,127898400.0,FinSphere Intelligence Suite,224000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1529.0,38.0,7.0,0.0,2022-01-14,165202.2214078702,151200.0,1018.0,86.0,125148800.0,DataBridge Integration Tool,151200.0,High,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",High, Barangay 202
1530.0,51.0,12.0,8.0,2021-04-04,90424.25780155446,588000.0,1303.0,88.0,131034400.0,BudgetMaster Pro,84000.0,Medium,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
1531.0,46.0,19.0,19.0,,86130.60454825914,1904000.0,730.5,75.0,123597600.0,EcoNomix Modeler,95200.0,Medium,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Medium, Barangay 789
1532.0,13.0,10.0,9.0,,163862.62799313213,1254400.0,730.5,95.0,155517600.0,SegmentX Targeting,89600.0,Medium,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Medium, Barangay 606
1533.0,42.0,15.0,3.0,,101733.0881639442,201600.0,730.5,79.0,111692000.0,NexGen Segmentator,100800.0,High,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Medium, Brgy. 101
1534.0,38.0,9.0,11.0,,118326.91775914271,1120000.0,730.5,86.0,125148800.0,Product 9,112000.0,High,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",High, Barangay 202
1535.0,72.0,2.0,11.0,,172381.45800470762,1848000.0,730.5,74.0,125249600.0,MarketMinder Analytics,168000.0,High,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",High, Barangay 303
1536.0,7.0,9.0,11.0,2021-10-31,112111.9455923204,1680000.0,1093.0,71.0,118966400.0,Product 9,112000.0,High,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",Low, Barangay 303
1537.0,30.0,7.0,5.0,,140460.2241292086,756000.0,730.5,78.0,133851200.0,DataBridge Integration Tool,151200.0,High,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Low, Barangay 789
1538.0,9.0,11.0,11.0,,158039.40234183474,1881600.0,730.5,84.0,136371200.0,OptiFlow Automation,156800.0,High,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Medium, barangay 123
1539.0,80.0,2.0,2.0,,164916.50226057338,336000.0,730.5,90.0,150315200.0,MarketMinder Analytics,168000.0,High,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",High, Barangay 202
1541.0,12.0,15.0,11.0,2024-08-13,105858.03743229284,100800.0,76.0,82.0,136001600.0,NexGen Segmentator,100800.0,High,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Medium, Barangay 123
1542.0,7.0,15.0,3.0,,98992.14257655291,302400.0,730.5,71.0,118966400.0,NexGen Segmentator,100800.0,High,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",Low, Barangay 303
1543.0,13.0,12.0,20.0,,88359.36001740208,1596000.0,730.5,95.0,155517600.0,BudgetMaster Pro,84000.0,Medium,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Medium, Barangay 606
1544.0,64.0,7.0,9.0,,160574.48471610853,1512000.0,730.5,82.0,135598400.0,DataBridge Integration Tool,151200.0,High,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",Medium, Barangay 202
1545.0,51.0,4.0,19.0,2024-10-13,125233.61720715593,2217600.0,15.0,88.0,131034400.0,CustomerScope Insights,123200.0,High,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
1546.0,50.0,4.0,10.0,,111268.69648683807,1108800.0,730.5,82.0,127898400.0,CustomerScope Insights,123200.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1548.0,9.0,12.0,18.0,,83101.81268648444,1596000.0,730.5,84.0,136371200.0,BudgetMaster Pro,84000.0,Medium,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Medium, barangay 123
5005.0,12.0,11.0,10.0,,153091.63681192388,1411200.0,730.5,82.0,136001600.0,OptiFlow Automation,156800.0,High,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Medium, Barangay 123
1551.0,32.0,7.0,17.0,2024-07-30,153386.3827587288,2419200.0,90.0,82.0,127898400.0,DataBridge Integration Tool,151200.0,High,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Low, barangay 505
1552.0,50.0,11.0,19.0,,159026.90000000253,2822400.0,730.5,82.0,127898400.0,OptiFlow Automation,156800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5005.0,17.0,6.0,0.0,2021-01-03,192686.91040131092,179200.0,1394.0,85.0,139272000.0,RevenueVue Dashboard,179200.0,High,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",High, brgy. 404
1554.0,76.0,9.0,7.0,,116608.66163148008,784000.0,730.5,91.0,150556000.0,Product 9,112000.0,High,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Medium, Barangay 202
1556.0,39.0,10.0,2.0,,94372.02811726762,179200.0,730.5,86.0,126599200.0,SegmentX Targeting,89600.0,Medium,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
1557.0,55.0,17.0,19.0,,171786.14145434526,3024000.0,730.5,77.0,108494400.0,RealTime Revenue,168000.0,High,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Low, barangay 404
1558.0,15.0,10.0,21.0,,147120.99387511463,3024000.0,730.5,83.0,116250400.0,SegmentX Targeting,89600.0,Medium,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",High, Barangay 456
1560.0,92.0,18.0,16.0,,142686.9715349409,2150400.0,730.5,87.0,135699200.0,DashSync Analytics Hub,134400.0,High,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Medium, barangay 202
5005.0,56.0,9.0,11.0,,105868.00073266428,1120000.0,730.5,81.0,123704000.0,Product 9,112000.0,High,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Medium, Barangay 404
1562.0,22.0,4.0,11.0,,132020.91960495725,1601600.0,730.5,78.0,114749600.0,CustomerScope Insights,123200.0,High,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Medium, Barangay 202
1563.0,45.0,9.0,18.0,2023-04-14,131297.7835158749,1904000.0,563.0,69.0,97462400.0,Product 9,112000.0,High,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Medium, Barangay 404
1564.0,30.0,14.0,6.0,,128136.71992754978,901600.0,730.5,78.0,133851200.0,InsightMax Insights Platform,128800.0,High,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Low, Barangay 789
1565.0,81.0,14.0,6.0,2021-03-07,119123.82855162496,901600.0,1331.0,93.0,134696800.0,InsightMax Insights Platform,128800.0,High,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Medium, Barangay 303
1566.0,39.0,4.0,20.0,,126580.21302778897,1344000.0,730.5,86.0,126599200.0,CustomerScope Insights,123200.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
5005.0,50.0,11.0,19.0,,169092.4130540233,2979200.0,730.5,82.0,127898400.0,OptiFlow Automation,156800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1568.0,51.0,10.0,11.0,2021-02-21,120555.22319872622,1724800.0,1345.0,88.0,131034400.0,SegmentX Targeting,89600.0,Medium,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Low, Barangay 456
1569.0,78.0,7.0,6.0,,131297.7835158749,756000.0,730.5,96.0,150259200.0,DataBridge Integration Tool,151200.0,High,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Medium, Barangay 123
5005.0,92.0,18.0,16.0,,124338.43344259346,2016000.0,730.5,87.0,135699200.0,DashSync Analytics Hub,134400.0,High,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Medium, barangay 202
1571.0,48.0,15.0,8.0,2022-05-27,107235.35746623024,806400.0,885.0,83.0,136460800.0,NexGen Segmentator,100800.0,High,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Medium, barangay 101
1572.0,34.0,3.0,13.0,2022-08-07,99889.97212115533,1310400.0,813.0,95.0,149732800.0,TrendWise Forecaster,100800.0,High,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Medium, barangay 707
1573.0,88.0,7.0,11.0,,131297.7835158749,151200.0,730.5,82.0,128878400.0,DataBridge Integration Tool,151200.0,High,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",Medium, Barangay 456
1574.0,33.0,20.0,14.0,,213208.55891286823,3136000.0,730.5,84.0,133520800.0,FinSphere Intelligence Suite,224000.0,High,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Medium, barangay 707
1575.0,2.0,1.0,5.0,2021-01-15,135227.39855460104,840000.0,1382.0,81.0,123418400.0,FinPredictor Suite,140000.0,High,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Medium, Barangay 789
1577.0,15.0,18.0,11.0,2023-05-09,121549.55487942196,1478400.0,538.0,83.0,116250400.0,DashSync Analytics Hub,134400.0,High,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",High, Barangay 456
1579.0,38.0,9.0,11.0,2021-05-29,115058.45591802608,784000.0,1248.0,86.0,125148800.0,Product 9,112000.0,High,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",High, Barangay 202
1580.0,39.0,15.0,19.0,,104427.67510160238,1915200.0,730.5,86.0,126599200.0,NexGen Segmentator,100800.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
1581.0,96.0,15.0,6.0,,94707.73895419008,504000.0,730.5,81.0,120534400.0,NexGen Segmentator,100800.0,High,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",High, Brgy. 456
1582.0,1.0,10.0,2.0,,83202.64348742785,268800.0,730.5,66.0,94847200.0,SegmentX Targeting,89600.0,Medium,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",Medium, Barangay 606
1583.0,56.0,20.0,11.0,,218956.72425249347,2464000.0,730.5,81.0,123704000.0,FinSphere Intelligence Suite,224000.0,High,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Medium, Barangay 404
1584.0,96.0,17.0,2.0,,158823.72413207914,336000.0,730.5,81.0,120534400.0,RealTime Revenue,168000.0,High,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",High, Brgy. 456
1585.0,50.0,20.0,15.0,,208101.92673608495,3584000.0,730.5,82.0,127898400.0,FinSphere Intelligence Suite,224000.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1586.0,4.0,9.0,10.0,,102353.53041476538,1120000.0,730.5,90.0,132787200.0,Product 9,112000.0,High,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Medium, Barangay 202
1587.0,78.0,5.0,14.0,,90029.50695230436,1344000.0,730.5,96.0,150259200.0,SalesSync Optimizer,84000.0,Medium,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Medium, Barangay 123
1588.0,78.0,13.0,0.0,,131297.7835158749,196000.0,730.5,96.0,150259200.0,ForecastXcelerator ,196000.0,High,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Medium, Barangay 123
1589.0,79.0,14.0,19.0,,138229.0177893274,2576000.0,730.5,86.0,125854400.0,InsightMax Insights Platform,128800.0,High,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",Medium, Barangay 505
1590.0,49.0,10.0,16.0,2021-12-13,138693.51832098924,2268000.0,1050.0,106.0,175616000.0,SegmentX Targeting,89600.0,Medium,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",High, barangay 303
1591.0,47.0,19.0,14.0,,103094.3543730126,1237600.0,730.5,60.0,86553600.0,EcoNomix Modeler,95200.0,Medium,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",Low, Barangay 707
5005.0,26.0,10.0,8.0,2021-04-09,169823.1256515139,1254400.0,1298.0,74.0,127758400.0,SegmentX Targeting,89600.0,Medium,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Low, brgy. 456
1594.0,88.0,12.0,5.0,,82172.69085681022,336000.0,730.5,82.0,128878400.0,BudgetMaster Pro,84000.0,Medium,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",Medium, Barangay 456
1595.0,50.0,14.0,1.0,,123565.56138632896,128800.0,730.5,82.0,127898400.0,InsightMax Insights Platform,128800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1596.0,85.0,11.0,11.0,,147230.8948955578,1411200.0,730.5,89.0,126061600.0,OptiFlow Automation,156800.0,High,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",High, Barangay 707
1598.0,66.0,9.0,15.0,,122812.77100238149,1680000.0,730.5,91.0,159219200.0,Product 9,112000.0,High,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Medium, Barangay 202
1599.0,24.0,13.0,20.0,,184292.85450855907,3724000.0,730.5,85.0,141540000.0,ForecastXcelerator ,196000.0,High,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Medium, Barangay 456
5005.0,50.0,15.0,4.0,,91030.89835461174,504000.0,730.5,82.0,127898400.0,NexGen Segmentator,100800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1601.0,83.0,10.0,21.0,2022-04-18,82099.5205958913,1792000.0,924.0,86.0,136651200.0,SegmentX Targeting,89600.0,Medium,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Medium, Brgy. 707
1602.0,50.0,11.0,8.0,,154947.78942581746,1411200.0,730.5,82.0,127898400.0,OptiFlow Automation,156800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1604.0,57.0,14.0,18.0,,122041.2303084388,2447200.0,730.5,72.0,96924800.0,InsightMax Insights Platform,128800.0,High,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",High, barangay 456
1605.0,13.0,7.0,8.0,,143460.9253578533,1058400.0,730.5,95.0,155517600.0,DataBridge Integration Tool,151200.0,High,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Medium, Barangay 606
1606.0,90.0,10.0,11.0,,191322.1329756079,1372000.0,730.5,92.0,139451200.0,SegmentX Targeting,89600.0,Medium,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Low, Barangay 202
5005.0,64.0,10.0,3.0,,167669.42540013618,470400.0,730.5,82.0,135598400.0,SegmentX Targeting,89600.0,Medium,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",Medium, Barangay 202
1608.0,91.0,17.0,15.0,,153792.95847145142,2520000.0,730.5,94.0,151564000.0,RealTime Revenue,168000.0,High,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",High, Barangay 123
1610.0,50.0,11.0,3.0,2024-01-10,141189.73732026466,313600.0,292.0,82.0,127898400.0,OptiFlow Automation,156800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1611.0,50.0,7.0,19.0,,150789.94151629924,3024000.0,730.5,82.0,127898400.0,DataBridge Integration Tool,151200.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1612.0,10.0,17.0,8.0,2021-07-15,174913.84088993393,1176000.0,1201.0,82.0,118686400.0,RealTime Revenue,168000.0,High,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Medium, Barangay 101
5005.0,39.0,15.0,0.0,,102299.1426085517,100800.0,730.5,86.0,126599200.0,NexGen Segmentator,100800.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
1614.0,29.0,10.0,6.0,,116062.57809116085,638400.0,730.5,69.0,121996000.0,SegmentX Targeting,89600.0,Medium,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",Medium, brgy. 606
1616.0,87.0,17.0,6.0,,131297.7835158749,840000.0,730.5,81.0,131790400.0,RealTime Revenue,168000.0,High,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Low, Barangay 505
1617.0,30.0,10.0,19.0,,149538.88654872525,2822400.0,730.5,78.0,133851200.0,SegmentX Targeting,89600.0,Medium,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Low, Barangay 789
1619.0,32.0,10.0,14.0,,184003.83391774,2508800.0,730.5,82.0,127898400.0,SegmentX Targeting,89600.0,Medium,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Low, barangay 505
1620.0,83.0,13.0,3.0,,210178.83220410472,588000.0,730.5,86.0,136651200.0,ForecastXcelerator ,196000.0,High,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Medium, Brgy. 707
1621.0,21.0,19.0,2.0,2024-09-20,87447.23987681326,190400.0,38.0,89.0,160216000.0,EcoNomix Modeler,95200.0,Medium,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines",Medium, Barangay 707
1622.0,59.0,6.0,6.0,,183624.98141999345,1254400.0,730.5,75.0,124359200.0,RevenueVue Dashboard,179200.0,High,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Low, Barangay 404
1623.0,50.0,3.0,11.0,,107733.818714759,1344000.0,730.5,82.0,127898400.0,TrendWise Forecaster,100800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1624.0,16.0,7.0,11.0,,136118.8741654084,1058400.0,730.5,81.0,116233600.0,DataBridge Integration Tool,151200.0,High,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Medium, Barangay 707
1625.0,38.0,10.0,12.0,,104205.71004213154,1142400.0,730.5,86.0,125148800.0,SegmentX Targeting,89600.0,Medium,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",High, Barangay 202
1627.0,50.0,5.0,13.0,,89099.74867930304,1092000.0,730.5,82.0,127898400.0,SalesSync Optimizer,84000.0,Medium,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
5005.0,35.0,9.0,5.0,2022-09-16,131297.7835158749,672000.0,773.0,70.0,124236000.0,Product 9,112000.0,High,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",Medium, Brgy. 123
1629.0,82.0,6.0,6.0,,183201.7813078459,1254400.0,730.5,69.0,118014400.0,RevenueVue Dashboard,179200.0,High,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",Medium, Barangay 707
1630.0,49.0,20.0,11.0,,232072.339526471,1792000.0,730.5,106.0,175616000.0,FinSphere Intelligence Suite,224000.0,High,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",High, barangay 303
1631.0,56.0,13.0,4.0,,131297.7835158749,588000.0,730.5,81.0,123704000.0,ForecastXcelerator ,196000.0,High,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Medium, Barangay 404
1632.0,39.0,11.0,16.0,,169840.54743758487,2665600.0,730.5,86.0,126599200.0,OptiFlow Automation,156800.0,High,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",High, Barangay 606
1633.0,46.0,17.0,5.0,,172942.86229678462,840000.0,730.5,75.0,123597600.0,RealTime Revenue,168000.0,High,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Medium, Barangay 789
1635.0,50.0,19.0,14.0,,101222.95220676616,1344000.0,730.5,82.0,127898400.0,EcoNomix Modeler,95200.0,Medium,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1636.0,4.0,5.0,16.0,,131297.7835158749,1428000.0,730.5,90.0,132787200.0,SalesSync Optimizer,84000.0,Medium,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Medium, Barangay 202
1637.0,75.0,6.0,1.0,,180957.5201050506,179200.0,730.5,75.0,137541600.0,RevenueVue Dashboard,179200.0,High,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Medium, barangay 123
1638.0,53.0,10.0,7.0,2022-08-05,96057.0671712262,716800.0,815.0,74.0,111384000.0,SegmentX Targeting,89600.0,Medium,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!",Medium, Barangay 123
1639.0,50.0,14.0,17.0,2021-06-23,125165.87982421128,2060800.0,1223.0,74.0,129914400.0,InsightMax Insights Platform,128800.0,High,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Low, Brgy. 303
1641.0,95.0,6.0,14.0,,183506.60668236716,2688000.0,730.5,66.0,103941600.0,RevenueVue Dashboard,179200.0,High,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",Low, Barangay 789
